,,Edifícios de habitação familiar clássica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Onde há mais e menos moradias ou prédios de apartamentos?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Edifício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Territórios,,Número,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Município,Marco de Canaveses,2012," 19,145"
Município,Marco de Canaveses,2013," 19,204"
Município,Marco de Canaveses,2014," 19,253"
Município,Marco de Canaveses,2015," 19,296"
Município,Marco de Canaveses,2016," 19,337"
Município,Marco de Canaveses,2017," 19,393"
Município,Marco de Canaveses,2018," 19,440"
Município,Marco de Canaveses,2019," 19,508"
Município,Marco de Canaveses,2020," 19,559"
Município,Paços de Ferreira,2010," 14,889"
Município,Paços de Ferreira,2011," 15,040"
Município,Paços de Ferreira,2012," 15,119"
Município,Paços de Ferreira,2013," 15,172"
Município,Paços de Ferreira,2014," 15,208"
Município,Paços de Ferreira,2015," 15,248"
Município,Paços de Ferreira,2016," 15,285"
Município,Paços de Ferreira,2017," 15,320"
Município,Paços de Ferreira,2018," 15,383"
Município,Paços de Ferreira,2019," 15,447"
Município,Paços de Ferreira,2020," 15,532"
Município,Penafiel,2010," 23,282"
Município,Penafiel,2011," 23,543"
Município,Penafiel,2012," 23,708"
Município,Penafiel,2013," 23,825"
Município,Penafiel,2014," 23,917"
Município,Penafiel,2015," 23,982"
Município,Penafiel,2016," 24,055"
Município,Penafiel,2017," 24,117"
Município,Penafiel,2018," 24,181"
Município,Penafiel,2019," 24,259"
Município,Penafiel,2020," 24,341"
Município,Resende,2010," 6,887"
Município,Resende,2011," 6,913"
Município,Resende,2012," 6,949"
Município,Resende,2013," 6,962"
Município,Resende,2014," 6,974"
Município,Resende,2015," 6,983"
Município,Resende,2016," 6,988"
Município,Resende,2017," 6,996"
Município,Resende,2018," 7,000"
Município,Resende,2019," 7,005"
Município,Resende,2020," 7,009"
NUTS III,Douro,2010," 118,222"
NUTS III,Douro,2011," 118,925"
NUTS III,Douro,2012," 119,328"
NUTS III,Douro,2013," 119,577"
NUTS III,Douro,2014," 119,734"
NUTS III,Douro,2015," 119,857"
NUTS III,Douro,2016," 119,988"
NUTS III,Douro,2017," 120,128"
NUTS III,Douro,2018," 120,259"
NUTS III,Douro,2019," 120,437"
NUTS III,Douro,2020," 120,603"
Município,Alijó,2010," 8,012"
Município,Alijó,2011," 8,033"
Município,Alijó,2012," 8,038"
Município,Alijó,2013," 8,045"
Município,Alijó,2014," 8,048"
Município,Alijó,2015," 8,051"
Município,Alijó,2016," 8,058"
Município,Alijó,2017," 8,062"
Município,Alijó,2018," 8,065"
Município,Alijó,2019," 8,072"
Município,Alijó,2020," 8,077"
Município,Armamar,2010," 4,766"
Município,Armamar,2011," 4,805"
Município,Armamar,2012," 4,820"
Município,Armamar,2013," 4,830"
Município,Armamar,2014," 4,839"
Município,Armamar,2015," 4,840"
Município,Armamar,2016," 4,848"
Município,Armamar,2017," 4,852"
Município,Armamar,2018," 4,860"
Município,Armamar,2019," 4,870"
Município,Armamar,2020," 4,875"
Município,Carrazeda de Ansiães,2010," 5,104"
Município,Carrazeda de Ansiães,2011," 5,124"
Município,Carrazeda de Ansiães,2012," 5,135"
Município,Carrazeda de Ansiães,2013," 5,140"
Município,Carrazeda de Ansiães,2014," 5,147"
Município,Carrazeda de Ansiães,2015," 5,154"
Município,Carrazeda de Ansiães,2016," 5,156"
Município,Carrazeda de Ansiães,2017," 5,162"
Município,Carrazeda de Ansiães,2018," 5,163"
Município,Carrazeda de Ansiães,2019," 5,167"
Município,Carrazeda de Ansiães,2020," 5,171"
Município,Freixo de Espada à Cinta,2010," 3,052"
Município,Freixo de Espada à Cinta,2011," 3,066"
Município,Freixo de Espada à Cinta,2012," 3,069"
Município,Freixo de Espada à Cinta,2013," 3,076"
Município,Freixo de Espada à Cinta,2014," 3,079"
Município,Freixo de Espada à Cinta,2015," 3,079"
Município,Freixo de Espada à Cinta,2016," 3,081"
Município,Freixo de Espada à Cinta,2017," 3,082"
Município,Freixo de Espada à Cinta,2018," 3,086"
Município,Freixo de Espada à Cinta,2019," 3,087"
Município,Freixo de Espada à Cinta,2020," 3,090"
Município,Lamego,2010," 12,330"
Município,Lamego,2011," 12,464"
Município,Lamego,2012," 12,533"
Município,Lamego,2013," 12,574"
Município,Lamego,2014," 12,602"
Município,Lamego,2015," 12,616"
Município,Lamego,2016," 12,646"
Município,Lamego,2017," 12,672"
Município,Lamego,2018," 12,686"
Município,Lamego,2019," 12,722"
Município,Lamego,2020," 12,755"
Município,Mesão Frio,2010," 2,215"
Município,Mesão Frio,2011," 2,217"
Município,Mesão Frio,2012," 2,223"
Município,Mesão Frio,2013," 2,225"
Município,Mesão Frio,2014," 2,227"
Município,Mesão Frio,2015," 2,227"
Município,Mesão Frio,2016," 2,228"
Município,Mesão Frio,2017," 2,228"
Município,Mesão Frio,2018," 2,229"
Município,Mesão Frio,2019," 2,232"
Município,Mesão Frio,2020," 2,234"
Município,Moimenta da Beira,2010," 6,941"
Município,Moimenta da Beira,2011," 6,992"
Município,Moimenta da Beira,2012," 7,037"
Município,Moimenta da Beira,2013," 7,061"
Município,Moimenta da Beira,2014," 7,076"
Município,Moimenta da Beira,2015," 7,093"
Município,Moimenta da Beira,2016," 7,103"
Município,Moimenta da Beira,2017," 7,130"
Município,Moimenta da Beira,2018," 7,144"
Município,Moimenta da Beira,2019," 7,165"
Município,Moimenta da Beira,2020," 7,184"
Município,Murça,2010," 3,983"
Município,Murça,2011," 3,992"
Município,Murça,2012," 4,003"
Município,Murça,2013," 4,009"
Município,Murça,2014," 4,013"
Município,Murça,2015," 4,015"
Município,Murça,2016," 4,021"
Município,Murça,2017," 4,025"
Município,Murça,2018," 4,028"
Município,Murça,2019," 4,036"
Município,Murça,2020," 4,040"
Município,Penedono,2010," 2,563"
Município,Penedono,2011," 2,572"
Município,Penedono,2012," 2,581"
Município,Penedono,2013," 2,587"
Município,Penedono,2014," 2,593"
Município,Penedono,2015," 2,599"
Município,Penedono,2016," 2,599"
Município,Penedono,2017," 2,603"
Município,Penedono,2018," 2,607"
Município,Penedono,2019," 2,609"
Município,Penedono,2020," 2,609"
Município,Peso da Régua,2010," 6,726"
Município,Peso da Régua,2011," 6,762"
Município,Peso da Régua,2012," 6,777"
Município,Peso da Régua,2013," 6,784"
Município,Peso da Régua,2014," 6,790"
Município,Peso da Régua,2015," 6,794"
Município,Peso da Régua,2016," 6,797"
Município,Peso da Régua,2017," 6,799"
Município,Peso da Régua,2018," 6,801"
Município,Peso da Régua,2019," 6,812"
Município,Peso da Régua,2020," 6,819"
Município,Sabrosa,2010," 4,505"
Município,Sabrosa,2011," 4,521"
Município,Sabrosa,2012," 4,534"
Município,Sabrosa,2013," 4,538"
Município,Sabrosa,2014," 4,541"
Município,Sabrosa,2015," 4,543"
Município,Sabrosa,2016," 4,551"
Município,Sabrosa,2017," 4,554"
Município,Sabrosa,2018," 4,563"
Município,Sabrosa,2019," 4,568"
Município,Sabrosa,2020," 4,575"
Município,Santa Marta de Penaguião,2010," 4,341"
Município,Santa Marta de Penaguião,2011," 4,358"
Município,Santa Marta de Penaguião,2012," 4,374"
Município,Santa Marta de Penaguião,2013," 4,378"
Município,Santa Marta de Penaguião,2014," 4,385"
Município,Santa Marta de Penaguião,2015," 4,394"
Município,Santa Marta de Penaguião,2016," 4,398"
Município,Santa Marta de Penaguião,2017," 4,403"
Município,Santa Marta de Penaguião,2018," 4,409"
Município,Santa Marta de Penaguião,2019," 4,416"
Município,Santa Marta de Penaguião,2020," 4,420"
Município,São João da Pesqueira,2010," 5,272"
Município,São João da Pesqueira,2011," 5,293"
Município,São João da Pesqueira,2012," 5,325"
Município,São João da Pesqueira,2013," 5,328"
Município,São João da Pesqueira,2014," 5,336"
Município,São João da Pesqueira,2015," 5,340"
Município,São João da Pesqueira,2016," 5,347"
Município,São João da Pesqueira,2017," 5,353"
Município,São João da Pesqueira,2018," 5,363"
Município,São João da Pesqueira,2019," 5,376"
Município,São João da Pesqueira,2020," 5,391"
Município,Sernancelhe,2010," 4,349"
Município,Sernancelhe,2011," 4,371"
Município,Sernancelhe,2012," 4,395"
Município,Sernancelhe,2013," 4,404"
Município,Sernancelhe,2014," 4,413"
Município,Sernancelhe,2015," 4,414"
Município,Sernancelhe,2016," 4,416"
Município,Sernancelhe,2017," 4,421"
Município,Sernancelhe,2018," 4,425"
Município,Sernancelhe,2019," 4,432"
Município,Sernancelhe,2020," 4,441"
Município,Tabuaço,2010," 4,192"
Município,Tabuaço,2011," 4,220"
Município,Tabuaço,2012," 4,228"
Município,Tabuaço,2013," 4,239"
Município,Tabuaço,2014," 4,243"
Município,Tabuaço,2015," 4,247"
Município,Tabuaço,2016," 4,249"
Município,Tabuaço,2017," 4,251"
Município,Tabuaço,2018," 4,252"
Município,Tabuaço,2019," 4,254"
Município,Tabuaço,2020," 4,255"
Município,Tarouca,2010," 6,070"
Município,Tarouca,2011," 6,116"
Município,Tarouca,2012," 6,136"
Município,Tarouca,2013," 6,157"
Município,Tarouca,2014," 6,167"
Município,Tarouca,2015," 6,178"
Município,Tarouca,2016," 6,186"
Município,Tarouca,2017," 6,201"
Município,Tarouca,2018," 6,213"
Município,Tarouca,2019," 6,226"
Município,Tarouca,2020," 6,246"
Município,Torre de Moncorvo,2010," 6,720"
Município,Torre de Moncorvo,2011," 6,722"
Município,Torre de Moncorvo,2012," 6,728"
Município,Torre de Moncorvo,2013," 6,740"
Município,Torre de Moncorvo,2014," 6,741"
Município,Torre de Moncorvo,2015," 6,744"
Município,Torre de Moncorvo,2016," 6,743"
Município,Torre de Moncorvo,2017," 6,746"
Município,Torre de Moncorvo,2018," 6,749"
Município,Torre de Moncorvo,2019," 6,751"
Município,Torre de Moncorvo,2020," 6,754"
Município,Vila Nova de Foz Côa,2010," 6,038"
Município,Vila Nova de Foz Côa,2011," 6,058"
Município,Vila Nova de Foz Côa,2012," 6,071"
Município,Vila Nova de Foz Côa,2013," 6,075"
Município,Vila Nova de Foz Côa,2014," 6,077"
Município,Vila Nova de Foz Côa,2015," 6,081"
Município,Vila Nova de Foz Côa,2016," 6,087"
Município,Vila Nova de Foz Côa,2017," 6,087"
Município,Vila Nova de Foz Côa,2018," 6,090"
Município,Vila Nova de Foz Côa,2019," 6,091"
Município,Vila Nova de Foz Côa,2020," 6,094"
Município,Vila Real,2010," 21,043"
Município,Vila Real,2011," 21,239"
Município,Vila Real,2012," 21,321"
Município,Vila Real,2013," 21,387"
Município,Vila Real,2014," 21,417"
Município,Vila Real,2015," 21,448"
Município,Vila Real,2016," 21,474"
Município,Vila Real,2017," 21,497"
Município,Vila Real,2018," 21,526"
Município,Vila Real,2019," 21,551"
Município,Vila Real,2020," 21,573"
NUTS III,Terras de Trás-os-Montes,2010," 69,287"
NUTS III,Terras de Trás-os-Montes,2011," 69,635"
NUTS III,Terras de Trás-os-Montes,2012," 69,872"
NUTS III,Terras de Trás-os-Montes,2013," 70,036"
NUTS III,Terras de Trás-os-Montes,2014," 70,136"
NUTS III,Terras de Trás-os-Montes,2015," 70,239"
NUTS III,Terras de Trás-os-Montes,2016," 70,349"
NUTS III,Terras de Trás-os-Montes,2017," 70,441"
NUTS III,Terras de Trás-os-Montes,2018," 70,553"
NUTS III,Terras de Trás-os-Montes,2019," 70,678"
NUTS III,Terras de Trás-os-Montes,2020," 70,768"
Município,Alfândega da Fé,2010," 5,840"
Município,Alfândega da Fé,2011," 5,850"
Município,Alfândega da Fé,2012," 5,879"
Município,Alfândega da Fé,2013," 5,893"
Município,Alfândega da Fé,2014," 5,896"
Município,Alfândega da Fé,2015," 5,909"
Município,Alfândega da Fé,2016," 5,918"
Município,Alfândega da Fé,2017," 5,933"
Município,Alfândega da Fé,2018," 5,950"
Município,Alfândega da Fé,2019," 5,964"
Município,Alfândega da Fé,2020," 5,981"
Município,Bragança,2010," 9,022"
Município,Bragança,2011," 9,090"
Município,Bragança,2012," 9,127"
Município,Bragança,2013," 9,151"
Município,Bragança,2014," 9,168"
Município,Bragança,2015," 9,190"
Município,Bragança,2016," 9,211"
Município,Bragança,2017," 9,232"
Município,Bragança,2018," 9,245"
Município,Bragança,2019," 9,268"
Município,Bragança,2020," 9,305"
Município,Macedo de Cavaleiros,2010," 19,092"
Município,Macedo de Cavaleiros,2011," 19,164"
Município,Macedo de Cavaleiros,2012," 19,228"
Município,Macedo de Cavaleiros,2013," 19,285"
Município,Macedo de Cavaleiros,2014," 19,312"
Município,Macedo de Cavaleiros,2015," 19,346"
Município,Macedo de Cavaleiros,2016," 19,381"
Município,Macedo de Cavaleiros,2017," 19,402"
Município,Macedo de Cavaleiros,2018," 19,423"
Município,Macedo de Cavaleiros,2019," 19,451"
Município,Macedo de Cavaleiros,2020," 19,475"
Município,Miranda do Douro,2010," 6,426"
Município,Miranda do Douro,2011," 6,501"
Município,Miranda do Douro,2012," 6,523"
Município,Miranda do Douro,2013," 6,533"
Município,Miranda do Douro,2014," 6,538"
Município,Miranda do Douro,2015," 6,544"
Município,Miranda do Douro,2016," 6,550"
Município,Miranda do Douro,2017," 6,563"
Município,Miranda do Douro,2018," 6,572"
Município,Miranda do Douro,2019," 6,584"
Município,Miranda do Douro,2020," 6,594"
Município,Mirandela,2010," 10,290"
Município,Mirandela,2011," 10,375"
Município,Mirandela,2012," 10,469"
Município,Mirandela,2013," 10,529"
Município,Mirandela,2014," 10,556"
Município,Mirandela,2015," 10,579"
Município,Mirandela,2016," 10,608"
Município,Mirandela,2017," 10,636"
Município,Mirandela,2018," 10,658"
Município,Mirandela,2019," 10,686"
Município,Mirandela,2020," 10,708"
Município,Mogadouro,2010," 203,731"
Município,Mogadouro,2011," 204,843"
Município,Mogadouro,2012," 205,640"
Município,Mogadouro,2013," 206,118"
Município,Mogadouro,2014," 206,409"
Município,Mogadouro,2015," 206,624"
Município,Mogadouro,2016," 206,883"
Município,Mogadouro,2017," 207,168"
Município,Mogadouro,2018," 207,440"
Município,Mogadouro,2019," 207,780"
Município,Mogadouro,2020," 208,040"
Município,Vila Flor,2010," 10,074"
Município,Vila Flor,2011," 10,103"
Município,Vila Flor,2012," 10,123"
Município,Vila Flor,2013," 10,136"
Município,Vila Flor,2014," 10,139"
Município,Vila Flor,2015," 10,148"
Município,Vila Flor,2016," 10,155"
Município,Vila Flor,2017," 10,160"
Município,Vila Flor,2018," 10,168"
Município,Vila Flor,2019," 10,176"
Município,Vila Flor,2020," 10,184"
Município,Vimioso,2010," 18,661"
Município,Vimioso,2011," 18,767"
Município,Vimioso,2012," 18,865"
Município,Vimioso,2013," 18,933"
Município,Vimioso,2014," 18,980"
Município,Vimioso,2015," 19,028"
Município,Vimioso,2016," 19,085"
Município,Vimioso,2017," 19,144"
Município,Vimioso,2018," 19,188"
Município,Vimioso,2019," 19,250"
Município,Vimioso,2020," 19,283"
Município,Vinhais,2010," 40,525"
Município,Vinhais,2011," 40,873"
Município,Vinhais,2012," 41,086"
Município,Vinhais,2013," 41,213"
Município,Vinhais,2014," 41,273"
Município,Vinhais,2015," 41,299"
Município,Vinhais,2016," 41,339"
Município,Vinhais,2017," 41,393"
Município,Vinhais,2018," 41,437"
Município,Vinhais,2019," 41,504"
Município,Vinhais,2020," 41,558"
NUTS II,Centro,2010," 6,630"
NUTS II,Centro,2011," 6,658"
NUTS II,Centro,2012," 6,676"
NUTS II,Centro,2013," 6,694"
NUTS II,Centro,2014," 6,707"
NUTS II,Centro,2015," 6,714"
NUTS II,Centro,2016," 6,722"
NUTS II,Centro,2017," 6,731"
NUTS II,Centro,2018," 6,752"
NUTS II,Centro,2019," 6,767"
NUTS II,Centro,2020," 6,786"
NUTS III,Oeste,2010," 24,872"
NUTS III,Oeste,2011," 24,988"
NUTS III,Oeste,2012," 25,079"
NUTS III,Oeste,2013," 25,124"
NUTS III,Oeste,2014," 25,158"
NUTS III,Oeste,2015," 25,174"
NUTS III,Oeste,2016," 25,203"
NUTS III,Oeste,2017," 25,243"
NUTS III,Oeste,2018," 25,278"
NUTS III,Oeste,2019," 25,322"
NUTS III,Oeste,2020," 25,358"
Município,Alcobaça,2010," 4,920"
Município,Alcobaça,2011," 4,942"
Município,Alcobaça,2012," 4,953"
Município,Alcobaça,2013," 4,958"
Município,Alcobaça,2014," 4,961"
Município,Alcobaça,2015," 4,963"
Município,Alcobaça,2016," 4,965"
Município,Alcobaça,2017," 4,967"
Município,Alcobaça,2018," 4,967"
Município,Alcobaça,2019," 4,971"
Município,Alcobaça,2020," 4,971"
Município,Alenquer,2010," 16,291"
Município,Alenquer,2011," 16,388"
Município,Alenquer,2012," 16,452"
Município,Alenquer,2013," 16,484"
Município,Alenquer,2014," 16,503"
Município,Alenquer,2015," 16,526"
Município,Alenquer,2016," 16,540"
Município,Alenquer,2017," 16,553"
Município,Alenquer,2018," 16,576"
Município,Alenquer,2019," 16,593"
Município,Alenquer,2020," 16,615"
Município,Arruda dos Vinhos,2010," 4,746"
Município,Arruda dos Vinhos,2011," 4,783"
Município,Arruda dos Vinhos,2012," 4,810"
Município,Arruda dos Vinhos,2013," 4,822"
Município,Arruda dos Vinhos,2014," 4,832"
Município,Arruda dos Vinhos,2015," 4,837"
Município,Arruda dos Vinhos,2016," 4,848"
Município,Arruda dos Vinhos,2017," 4,855"
Município,Arruda dos Vinhos,2018," 4,867"
Município,Arruda dos Vinhos,2019," 4,878"
Município,Arruda dos Vinhos,2020," 4,900"
Município,Bombarral,2010," 6,483"
Município,Bombarral,2011," 6,506"
Município,Bombarral,2012," 6,526"
Município,Bombarral,2013," 6,540"
Município,Bombarral,2014," 6,547"
Município,Bombarral,2015," 6,558"
Município,Bombarral,2016," 6,567"
Município,Bombarral,2017," 6,584"
Município,Bombarral,2018," 6,593"
Município,Bombarral,2019," 6,609"
Município,Bombarral,2020," 6,625"
Município,Cadaval,2010," 7,871"
Município,Cadaval,2011," 7,909"
Município,Cadaval,2012," 7,946"
Município,Cadaval,2013," 7,963"
Município,Cadaval,2014," 7,976"
Município,Cadaval,2015," 7,980"
Município,Cadaval,2016," 7,994"
Município,Cadaval,2017," 8,004"
Município,Cadaval,2018," 8,021"
Município,Cadaval,2019," 8,034"
Município,Cadaval,2020," 8,052"
Município,Caldas da Rainha,2010," 19,163"
Município,Caldas da Rainha,2011," 19,259"
Município,Caldas da Rainha,2012," 19,323"
Município,Caldas da Rainha,2013," 19,361"
Município,Caldas da Rainha,2014," 19,404"
Município,Caldas da Rainha,2015," 19,461"
Município,Caldas da Rainha,2016," 19,503"
Município,Caldas da Rainha,2017," 19,554"
Município,Caldas da Rainha,2018," 19,635"
Município,Caldas da Rainha,2019," 19,713"
Município,Caldas da Rainha,2020," 19,795"
Município,Lourinhã,2010," 13,257"
Município,Lourinhã,2011," 13,382"
Município,Lourinhã,2012," 13,449"
Município,Lourinhã,2013," 13,500"
Município,Lourinhã,2014," 13,549"
Município,Lourinhã,2015," 13,573"
Município,Lourinhã,2016," 13,601"
Município,Lourinhã,2017," 13,624"
Município,Lourinhã,2018," 13,650"
Município,Lourinhã,2019," 13,668"
Município,Lourinhã,2020," 13,695"
Município,Nazaré,2010," 7,597"
Município,Nazaré,2011," 7,656"
Município,Nazaré,2012," 7,685"
Município,Nazaré,2013," 7,694"
Município,Nazaré,2014," 7,698"
Município,Nazaré,2015," 7,707"
Município,Nazaré,2016," 7,722"
Município,Nazaré,2017," 7,735"
Município,Nazaré,2018," 7,754"
Município,Nazaré,2019," 7,763"
Município,Nazaré,2020," 7,786"
Município,Óbidos,2010," 8,264"
Município,Óbidos,2011," 8,315"
Município,Óbidos,2012," 8,355"
Município,Óbidos,2013," 8,382"
Município,Óbidos,2014," 8,403"
Município,Óbidos,2015," 8,421"
Município,Óbidos,2016," 8,443"
Município,Óbidos,2017," 8,471"
Município,Óbidos,2018," 8,495"
Município,Óbidos,2019," 8,531"
Município,Óbidos,2020," 8,551"
Município,Peniche,2010," 13,302"
Município,Peniche,2011," 13,372"
Município,Peniche,2012," 13,417"
Município,Peniche,2013," 13,446"
Município,Peniche,2014," 13,465"
Município,Peniche,2015," 13,483"
